,EmployeeNumber,Name,Age,Marital,YearWork,JobLevel,JobRole,OverTime,YearWithManage,Satisfaction,Salary,Travel,Gender,Photo,AttritionRisk
999,1408,Sharon Salmon,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1000,1955,Rose Fuqua,1,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user5_round.png,2
1001,1630,Amanda Nordin,0,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user11_round.png,1
1002,2000,Dorothy Gill,0,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user2_round.png,1
1003,1662,Judith Stewart,0,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user3_round.png,1
1004,1929,Michelle Hooker,0,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user11_round.png,1
1005,1495,Anna Mcmahen,1,0,1,1,1,0,1,0,1,1,Female,https://datatraining.io/users/user2_round.png,7
1006,1839,Marie Scruggs,1,1,1,1,0,0,1,0,1,1,Female,https://datatraining.io/users/user10_round.png,7
1007,1756,Billie Barnes,1,1,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user11_round.png,3
1008,1900,Diane Papitto,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1009,2025,Virginia Galloway,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1010,1760,Carey Dibiase,0,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,3
1011,1985,Shirley Whitt,0,0,0,0,1,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1012,1870,Lesley Forsyth,1,0,0,1,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,2
1013,1513,Roxanne Brockington,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user10_round.png,4
1014,1481,Veronica Walker,0,0,0,0,0,0,1,0,0,0,Female,https://datatraining.io/users/user2_round.png,1
1015,1833,Irene Cunningham,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,1
1016,1480,Barbara Petronella,0,1,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,4
1017,1633,Carolyn Whorley,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,1
1018,1745,Cynthia Duncklee,1,1,0,1,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,3
1019,1916,Esther Henson,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,4
1020,1829,Virginia Knox,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1021,1822,Glenda Hagstrom,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1022,1762,Dorothy Spiney,1,0,1,1,0,0,1,0,1,0,Female,https://datatraining.io/users/user5_round.png,5
1023,1658,Paula Webb,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,1
1024,1635,Hannah Rodriguez,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,0
1025,1656,Alice Stembridge,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,0
1026,1863,Angie Robertson,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1027,1676,Ericka Hamlett,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1028,1557,Debbie Stanton,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1029,1428,Angela England,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,1
1030,1987,Bonita Rios,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,4
1031,1625,Deborah Adcock,0,0,0,0,0,0,1,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1032,1502,Kristin Brock,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,4
1033,1866,Mary Haber,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1034,1786,Kathleen Wright,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1035,1655,Mary Smith,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,0
1036,1443,Valerie Linderman,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,0
1037,1969,Shannon Covington,0,0,0,0,0,0,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,1
1038,1628,Linda Reeves,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,0
1039,1647,Aline Knoll,1,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,3
1040,1701,Jennifer Carrillo,1,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user2_round.png,3
1041,2015,Gail Ruffin,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,0
1042,1640,Melissa Alleman,0,0,0,1,0,0,0,1,1,0,Female,https://datatraining.io/users/user10_round.png,3
1043,1651,Faye West,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,0
1044,1888,Mary Walker,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,0
1045,1607,Missy Almanza,1,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,3
1046,1409,Charisse Jones,0,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,3
1047,1544,Phyllis Shaffer,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,1
1048,2052,Martina Chestnut,0,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,2
1049,1802,Doris Scranton,0,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user10_round.png,3
1050,1617,Edna Stevenson,0,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user2_round.png,3
1051,1576,Nancy Lewis,0,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,2
1052,2051,Kathleen Skubis,0,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,2
1053,1447,Christina Howard,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,4
1054,1555,Tiffany Castleberry,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1055,1782,Leslie Olea,0,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,3
1056,1830,Debbie Walker,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1057,1709,Bambi Goldberg,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,4
1058,1687,Catherine Hicks,0,0,0,1,1,0,1,0,1,0,Female,https://datatraining.io/users/user2_round.png,4
1059,2041,Consuelo Soren,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,0
1060,1784,Angela Blue,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,1
1061,1673,Kristine Sewell,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1062,2024,Jennifer Pierre,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1063,2056,Katherine Arthur,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1064,2045,Cristy Sheeler,0,0,0,0,0,0,1,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1065,1986,Lana Krepps,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,0
1066,1875,Amber Gertz,1,0,1,1,1,0,1,0,1,0,Female,https://datatraining.io/users/user2_round.png,6
1067,1527,Deborah Drummond,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,0
1068,1436,Ann Carpenter,0,0,0,0,0,0,0,1,0,0,Female,https://datatraining.io/users/user5_round.png,1
1069,2016,Sara Pospicil,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1070,1935,Yong Burns,0,0,0,0,0,0,1,0,0,0,Female,https://datatraining.io/users/user11_round.png,1
1071,1598,Cynthia Pursifull,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,0
1072,1461,Minerva Guarnera,1,1,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,5
1073,1411,Rebecca Lynch,0,1,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,4
1074,1816,Brittany Buzis,1,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,2
1075,1430,Sharon Bentley,1,1,0,0,0,0,1,0,0,0,Female,https://datatraining.io/users/user11_round.png,3
1076,1856,Dolly Knight,0,1,0,1,1,0,1,0,1,0,Female,https://datatraining.io/users/user3_round.png,5
1077,1525,Loretta Coughlin,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1078,2010,Jan Knight,1,1,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,5
1079,1735,Marie Root,1,1,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,5
1080,1751,Rina Kearney,1,1,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,4
1081,2054,Peggy Cress,1,1,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user2_round.png,4
1082,1719,Patricia Garcia,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1083,1529,Lorene Neal,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,1
1084,1422,Dorothy Schmuff,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1085,1898,Nicola Wilson,1,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,2
1086,1585,Mary Barrios,0,1,0,0,0,0,1,0,0,0,Female,https://datatraining.io/users/user2_round.png,2
1087,1583,Gladys Peck,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1088,1657,Marie Daughters,1,1,1,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user10_round.png,6
1089,1710,Suzanne White,0,1,0,0,1,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,2
1090,1779,Joyce Aguilar,1,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,2
1091,2046,Ciera Harris,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1092,1757,Christina Hickox,0,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1093,2060,Ruth Johnson,1,1,0,1,1,0,1,0,1,0,Female,https://datatraining.io/users/user11_round.png,6
1094,1979,Ginger Tejeda,1,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user11_round.png,2
1095,1845,Jessica Frost,0,0,0,0,0,0,0,0,0,1,Female,https://datatraining.io/users/user2_round.png,1
1096,1520,Carolyn Byrd,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1097,1675,Bulah Slusher,0,1,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user10_round.png,4
1098,1736,Lisa Duong,1,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,2
1099,1622,Lucy Williams,1,0,0,0,0,0,1,1,0,0,Female,https://datatraining.io/users/user2_round.png,3
1100,1744,Cindy Solis,0,0,0,0,1,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,1
1101,1581,Frances Pugh,1,0,1,1,0,0,1,0,1,0,Female,https://datatraining.io/users/user11_round.png,5
1102,2034,Joanne Williams,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,0
1103,1441,Barbara Murdock,0,0,0,1,0,0,1,0,1,0,Female,https://datatraining.io/users/user11_round.png,3
1104,1665,Julie Hyman,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1105,1509,Tamara Lee,0,0,0,0,1,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,1
1106,1834,Barbara Fox,1,0,0,1,0,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,3
1107,1864,Kathy Heath,1,0,0,0,1,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,3
1108,1554,Lisa Bonner,0,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,3
1109,1909,Linda Ames,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1110,2035,Nelda Puente,1,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1111,1805,Albert Villanueva,0,0,0,1,1,0,0,0,1,1,Male,https://datatraining.io/users/user6_round.png,4
1112,1858,Samuel Bailey,1,0,0,1,1,0,0,0,1,1,Male,https://datatraining.io/users/user1_round.png,5
1113,1804,John Alo,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user4_round.png,1
1114,1994,Herman Davison,1,0,1,1,1,0,1,0,1,1,Male,https://datatraining.io/users/user9_round.png,7
1115,1482,Lewis Haun,1,0,1,1,0,0,1,0,1,1,Male,https://datatraining.io/users/user8_round.png,6
1116,1449,John Thompson,0,0,0,0,1,0,0,0,1,1,Male,https://datatraining.io/users/user7_round.png,3
1117,1468,John Washington,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user9_round.png,1
1118,1771,Luis Symes,1,0,0,0,0,0,0,0,1,1,Male,https://datatraining.io/users/user1_round.png,3
1119,2019,Robert Diller,0,0,0,1,1,0,1,0,1,1,Male,https://datatraining.io/users/user6_round.png,5
1120,1722,Bert Brown,0,0,0,0,1,0,0,0,0,1,Male,https://datatraining.io/users/user8_round.png,2
1121,1934,Robert Render,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user6_round.png,1
1122,1574,Caleb Febres,1,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user9_round.png,2
1123,1612,Glenn Desbiens,0,0,0,0,0,0,0,1,0,1,Male,https://datatraining.io/users/user4_round.png,2
1124,1731,Patrick Ricker,0,0,0,0,0,0,1,0,0,1,Male,https://datatraining.io/users/user1_round.png,2
1125,1813,Robert Rock,0,1,0,1,0,0,0,0,1,1,Male,https://datatraining.io/users/user9_round.png,4
1126,2057,Anthony Chapman,1,1,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user4_round.png,3
1127,1764,James Hughes,1,1,0,1,0,0,0,0,1,1,Male,https://datatraining.io/users/user9_round.png,5
1128,1440,Willis Stickel,0,1,0,1,1,0,0,0,1,1,Male,https://datatraining.io/users/user8_round.png,5
1129,1947,Jose Shani,1,1,0,1,0,0,0,0,1,1,Male,https://datatraining.io/users/user1_round.png,5
1130,1471,Steven Fife,0,1,0,1,1,0,0,0,1,1,Male,https://datatraining.io/users/user9_round.png,5
1131,2022,Lowell Barker,0,1,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user7_round.png,2
1132,1976,Francisco Murray,0,1,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user4_round.png,2
1133,1801,Kevin Bass,0,1,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user7_round.png,2
1134,1590,Brent Falcon,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1135,1485,Trevor Dixson,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1136,1615,Christopher Martin,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1137,1431,Mark Sulzer,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,3
1138,1653,Branden Lopez,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1139,1812,Charles Anderson,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1140,1700,David Anderson,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1141,1746,Quentin Mcwethy,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,4
1142,1563,David Stanley,0,0,0,0,1,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1143,1720,Henry Booze,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,3
1144,1997,Charles Elkins,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,0
1145,1941,Jesse Lenard,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,0
1146,1918,Jimmy Schiller,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1147,2061,Joseph Edmonds,0,0,0,0,1,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,2
1148,1852,Erik Petty,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1149,1597,Kevin Escutia,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1150,1668,Edward Houser,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1151,2065,Keith Grant,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1152,1477,Robert Cooper,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1153,1922,Leroy Lucas,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1154,1412,Charles Grunden,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1155,1648,Albert Mena,1,1,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,4
1156,1507,Wesley Paparo,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,2
1157,1853,James Selders,1,1,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user6_round.png,3
1158,1613,Paul Gaffey,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1159,1794,Ronald Abron,0,0,0,0,1,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1160,1892,John Brush,0,0,0,0,0,0,0,1,0,0,Male,https://datatraining.io/users/user7_round.png,1
1161,1694,Cary Cavazos,0,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,2
1162,1506,Jason Carman,1,0,1,1,0,0,1,0,1,0,Male,https://datatraining.io/users/user4_round.png,5
1163,1553,William Hathaway,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,0
1164,1881,Lee Robinson,1,0,0,0,1,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1165,1940,Jack Doucet,0,0,0,1,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1166,1424,James Platt,0,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1167,1725,William Auerswald,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1168,1474,Robert Theriault,0,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,2
1169,1627,Ricky Lowery,0,0,0,0,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,2
1170,1484,Carl Smith,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1171,1551,Edward Regan,1,0,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user1_round.png,6
1172,1857,Howard Behling,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,0
1173,1599,Jimmy Green,0,0,0,1,1,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1174,1619,Santos Grimes,1,0,0,1,1,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,3
1175,1671,Wayne Evans,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1176,1859,Joshua Giron,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1177,1871,Steven Gaines,0,0,0,0,0,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,1
1178,1453,Bruce Archer,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1179,1754,Otis Palmer,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1180,2037,Paul Craine,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1181,1497,John Jenkins,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1182,1466,Gordon Marshall,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,0
1183,1951,Mike Medina,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1184,1670,Joseph Smith,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1185,1865,Santos Thompson,1,0,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user4_round.png,6
1186,2031,William Kennedy,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1187,1543,Robert Benzing,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1188,1954,Robert Elwell,1,0,0,0,0,0,0,1,0,0,Male,https://datatraining.io/users/user1_round.png,2
1189,1473,Dennis Woody,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1190,1971,Johnathon Kingston,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1191,1415,Raymond Breunig,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,4
1192,1438,Scott Westberry,0,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,2
1193,1682,Frederick Ledford,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1194,2012,Manuel Dye,0,0,0,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1195,2068,William Howard,1,0,0,0,1,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,2
1196,1434,Joseph Hilchey,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user7_round.png,4
1197,1689,Kenneth Mcneil,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1198,1621,Norman Scott,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1199,1826,Allen Wike,0,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,3
1200,1609,Charles Tellier,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,3
1201,1729,William Adams,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,3
1202,1580,Eddie Demik,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1203,1696,Frank Hill,1,0,0,0,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,3
1204,1931,Mitchell Simmons,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,3
1205,1721,David Jimenez,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user7_round.png,4
1206,1903,Warren Kinney,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,0
1207,1803,Anthony Loehr,0,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1208,1596,Arthur Hill,0,0,0,0,1,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,2
1209,1618,Jesus Hiebert,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1210,1698,Tim Suero,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,4
1211,1542,Carlos Gonzalez,0,0,0,1,1,0,1,0,0,0,Male,https://datatraining.io/users/user8_round.png,3
1212,1911,Matt Teague,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,0
1213,1799,Joseph Gruber,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,3
1214,1763,Derek Betz,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1215,1601,William Coleman,0,0,1,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,4
1216,1707,Christopher Allen,1,0,0,1,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1217,1558,Lorenzo Larrabee,1,0,0,1,0,0,1,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1218,1514,Thomas Berg,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1219,1631,Douglas Tran,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1220,1770,Wade Ramirez,0,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1221,1989,Otis Curry,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1222,1867,Russell Ryan,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,0
1223,2062,John Yonkoske,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1224,1728,Jeremy Thomas,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,0
1225,1798,Jesse Zurita,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user7_round.png,3
1226,1523,James Hoss,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1227,1592,William Rykaczewski,1,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,3
1228,1718,Carlos Vant,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1229,1548,Stacy Vela,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,0
1230,1996,Wayne Adams,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1231,1749,Richard Pena,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1232,1560,John Chavez,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1233,2013,Jack Predovich,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1234,1945,Jerry Michell,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1235,1787,Bradley Shepherd,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1236,1568,Carlton Cefalu,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1237,1582,Robert Baker,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1238,1908,William Hofmann,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1239,1492,Joseph Pena,0,0,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user1_round.png,5
1240,1588,Kendrick Watkins,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1241,1739,Bobby Banks,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
